#語	出現回数	TF
タイプ	40	0.0907029478
アルコール	18	0.0408163265
酵素	16	0.0362811791
酒	13	0.0294784580
水素	11	0.0249433107
型	11	0.0249433107
遺伝子	10	0.0226757370
分解	9	0.0204081633
飲酒	8	0.0181405896
症	8	0.0181405896
依存	7	0.0158730159
代謝	6	0.0136054422
人	6	0.0136054422
毒性	5	0.0113378685
体内	5	0.0113378685
県	5	0.0113378685
編集	5	0.0113378685
ため	4	0.0090702948
活性	4	0.0090702948
酢酸	4	0.0090702948
的	4	0.0090702948
能力	4	0.0090702948
リスク	4	0.0090702948
性	3	0.0068027211
罹患	3	0.0068027211
各種	3	0.0068027211
疾患	3	0.0068027211
関連	3	0.0068027211
補	3	0.0068027211
多	3	0.0068027211
後	3	0.0068027211
量	3	0.0068027211
体質	3	0.0068027211
倍	2	0.0045351474
別	2	0.0045351474
リンク	2	0.0045351474
黒人	2	0.0045351474
エチルアルコール	2	0.0045351474
場合	2	0.0045351474
の	2	0.0045351474
事実	2	0.0045351474
麻痺	2	0.0045351474
外部	2	0.0045351474
組み合わせ	2	0.0045351474
これ	2	0.0045351474
影響	2	0.0045351474
点	2	0.0045351474
肝臓	2	0.0045351474
うち	2	0.0045351474
調査	2	0.0045351474
式	2	0.0045351474
脚注	2	0.0045351474
注意	2	0.0045351474
継続	2	0.0045351474
脳	2	0.0045351474
勝二	2	0.0045351474
等	2	0.0045351474
二日酔い	2	0.0045351474
酔い	2	0.0045351474
原田	2	0.0045351474
アミノ酸	2	0.0045351474
内	2	0.0045351474
率	2	0.0045351474
検索	2	0.0045351474
社会	2	0.0045351474
項目	2	0.0045351474
がん	2	0.0045351474
表示	2	0.0045351474
番号	2	0.0045351474
白人	2	0.0045351474
摂取	2	0.0045351474
対	2	0.0045351474
確率	1	0.0022675737
個	1	0.0022675737
順位	1	0.0022675737
最多	1	0.0022675737
登録	1	0.0022675737
欧米	1	0.0022675737
東西	1	0.0022675737
厳禁	1	0.0022675737
一般	1	0.0022675737
愛知	1	0.0022675737
一種	1	0.0022675737
対象	1	0.0022675737
体外	1	0.0022675737
もの	1	0.0022675737
水	1	0.0022675737
移動	1	0.0022675737
優性	1	0.0022675737
鹿児島	1	0.0022675737
日本人	1	0.0022675737
作成	1	0.0022675737
結果	1	0.0022675737
事典	1	0.0022675737
北陸	1	0.0022675737
最終	1	0.0022675737
中部	1	0.0022675737
ひとつ	1	0.0022675737
さ	1	0.0022675737
フリー	1	0.0022675737
片方	1	0.0022675737
深刻	1	0.0022675737
たんぱく質	1	0.0022675737
関係	1	0.0022675737
割	1	0.0022675737
配列	1	0.0022675737
発症	1	0.0022675737
速やか	1	0.0022675737
ら	1	0.0022675737
事	1	0.0022675737
酸化	1	0.0022675737
吸収	1	0.0022675737
違い	1	0.0022675737
排出	1	0.0022675737
出典	1	0.0022675737
結合	1	0.0022675737
塩基	1	0.0022675737
人種	1	0.0022675737
胃	1	0.0022675737
岩手	1	0.0022675737
番目	1	0.0022675737
秋田	1	0.0022675737
短期間	1	0.0022675737
うそ	1	0.0022675737
近年	1	0.0022675737
問題	1	0.0022675737
存在	1	0.0022675737
生成	1	0.0022675737
欠損	1	0.0022675737
増加	1	0.0022675737
可能	1	0.0022675737
形成	1	0.0022675737
悪酔い	1	0.0022675737
研究	1	0.0022675737
三重	1	0.0022675737
だっすい	1	0.0022675737
最小	1	0.0022675737
注目	1	0.0022675737
１	1	0.0022675737
４	1	0.0022675737
疫学	1	0.0022675737
化	1	0.0022675737
６	1	0.0022675737
傾向	1	0.0022675737
９	1	0.0022675737
咽頭	1	0.0022675737
発癌	1	0.0022675737
百科	1	0.0022675737
筑波大学	1	0.0022675737
久里浜	1	0.0022675737
変化	1	0.0022675737
九州	1	0.0022675737
結晶	1	0.0022675737
原因	1	0.0022675737
還元	1	0.0022675737
弱	1	0.0022675737
病院	1	0.0022675737
識別子	1	0.0022675737
大腸	1	0.0022675737
機構	1	0.0022675737
小腸	1	0.0022675737
それぞれ	1	0.0022675737
出現	1	0.0022675737
濃度	1	0.0022675737
センター	1	0.0022675737
体	1	0.0022675737
ホモ	1	0.0022675737
国立	1	0.0022675737
学	1	0.0022675737
生まれつき	1	0.0022675737
都道府県	1	0.0022675737
長時間	1	0.0022675737
下戸	1	0.0022675737
そこ	1	0.0022675737
無力	1	0.0022675737
わけ	1	0.0022675737
最悪	1	0.0022675737
構成	1	0.0022675737
他方	1	0.0022675737
カテゴリ	1	0.0022675737
物質	1	0.0022675737
両方	1	0.0022675737
のち	1	0.0022675737
本来	1	0.0022675737
構造	1	0.0022675737
ガン	1	0.0022675737
原住民	1	0.0022675737
東北	1	0.0022675737
患者	1	0.0022675737
割合	1	0.0022675737
インタビュー	1	0.0022675737
習慣	1	0.0022675737
近畿	1	0.0022675737
オーストラリア	1	0.0022675737
日本	1	0.0022675737
全て	1	0.0022675737
二酸化炭素	1	0.0022675737
目次	1	0.0022675737
